Name,Object,Area,EqDiameter,Perimeter,Length,Width,MaxFeret,MinFeret,Circularity,Elongation,MeanIntensity,SumIntensity,Unit,Channel
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_9_.nd2,113,3.606937,2.143011,7.623492,2.065293,1.746453,2.817237,1.806,0.779903,1.559932,3782.523645,3279448,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_9_.nd2,114,5.15871,2.562864,9.922602,3.478106,1.483195,3.7926,2.103964,0.658415,1.802597,3893.629032,4828100,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_9_.nd2,135,2.00108,1.5962,5.40726,2.121063,0.943433,2.121063,1.226893,0.860042,1.728808,3792.018711,1823961,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_9_.nd2,154,1.951157,1.576163,5.341765,2.153113,0.906203,2.153113,1.120597,0.859276,1.921398,3795.891258,1780273,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_9_.nd2,156,5.337601,2.606922,9.609961,3.061549,1.743431,3.668921,1.8705,0.726294,1.961466,3874.874513,4971464,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_10_.nd2,5,5.632979,2.678083,10.167201,3.451619,1.631981,4.053019,2.127133,0.684771,1.905391,2284.11226,3092688,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_10_.nd2,7,5.549774,2.658231,8.79223,3.087009,1.797784,3.087009,2.355114,0.902167,1.310768,2453.985757,3273617,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_10_.nd2,11,7.093226,3.005225,12.010388,4.38909,1.616104,3.560529,3.026011,0.61793,1.176641,2301.363636,3923825,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_10_.nd2,27,10.492151,3.654999,13.161743,3.869069,2.711802,4.531389,3.33038,0.76111,1.360622,2323.58406,5860079,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_10_.nd2,29,3.98552,2.25267,7.092326,2.474246,1.610802,2.474246,2.118096,0.995674,1.168146,3311.314196,3172239,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_10_.nd2,2,1.951157,1.576163,5.297252,2.056389,0.948827,2.056389,1.2255,0.873777,1.678,3423.253731,1605506,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_10_.nd2,6,6.431747,2.86167,9.75579,3.871806,1.661175,3.871806,2.192703,0.849208,1.765768,3333.389392,5153420,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_10_.nd2,8,1.851311,1.535305,5.156515,2.038052,0.908373,2.038052,1.145191,0.874937,1.779661,3131.507865,1393521,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_10_.nd2,9,10.671041,3.686027,12.282116,4.275318,2.495964,4.275318,3.277245,0.888936,1.304546,2221.097466,5697115,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,1,2.937136,1.933825,8.11269,3.112768,0.943577,3.612,1.2255,0.560795,2.947368,1747.296034,1233591,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,5,1.734824,1.486219,5.839655,2.089615,0.830212,2.088123,1.260169,0.63928,1.657019,1789.472422,746210,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,8,2.891374,1.9187,9.880635,4.261893,0.678425,3.731609,1.583591,0.372173,2.356422,1798.135252,1249704,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,33,3.220034,2.024815,6.860019,2.678092,1.202361,2.678092,1.548,0.859844,1.730033,2834.883721,2194200,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,39,8.270577,3.245062,13.188872,4.910001,1.684435,5.120274,2.371549,0.59749,2.159042,2924.074447,5813060,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,51,3.619418,2.146715,7.378892,2.800977,1.292198,2.800977,1.732238,0.835346,1.61697,3135.798851,2728145,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,52,3.224194,2.026122,7.876783,2.777612,1.160779,2.960427,1.690184,0.65303,1.751542,2102.058065,1629095,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,57,2.084285,1.629047,5.52956,2.129358,0.978833,2.129358,1.3545,0.856615,1.572062,1903.914172,953861,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,58,6.049004,2.775217,10.984932,3.968032,1.524434,4.577307,1.588616,0.62994,2.881318,3076.732462,4473569,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,59,6.177971,2.804646,10.13138,3.020014,2.045677,3.596494,2.709277,0.756342,1.327474,2185.190572,3245008,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,62,3.785827,2.19551,7.724808,2.92065,1.296228,2.92065,1.997101,0.797251,1.462445,2111.297802,1921281,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,65,3.303239,2.050808,7.307251,2.01122,1.642405,2.531928,2.116987,0.777395,1.196006,2124.081864,1686521,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,67,0.911095,1.077052,5.141677,2.146354,0.424485,2.400174,0.55459,0.433076,4.327832,1807.16895,395770,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,74,17.052865,4.659655,20.471539,8.141108,2.094661,6.463119,4.50695,0.511336,1.434034,2203.052696,9030313,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,77,4.850852,2.485215,11.046828,4.427892,1.095522,3.662774,2.500555,0.49952,1.464784,2109.90223,2460146,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,84,19.594778,4.994882,20.060128,7.3721,2.657964,6.222025,4.840377,0.611903,1.285442,2257.803397,10634254,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,87,25.327602,5.678741,26.293811,10.802245,2.344661,8.199627,5.617582,0.460359,1.459636,2360.772339,14372382,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,94,3.698462,2.17003,7.784158,2.243709,1.64837,2.658742,2.071411,0.767022,1.283541,2113.088864,1878536,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,98,3.036983,1.96642,7.575379,2.635239,1.15245,2.432424,2.020914,0.665033,1.203626,2074.684932,1514520,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,100,6.277817,2.827219,10.721895,3.632904,1.728044,4.024007,2.386313,0.686239,1.686286,2094.779987,3161023,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,105,3.740065,2.1822,6.970027,2.400148,1.558264,2.400148,2.056202,0.967431,1.167273,3227.375973,2901411,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,112,9.214954,3.425324,14.142686,5.34841,1.722933,4.930683,2.735716,0.578948,1.802337,1920.897968,4254789,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,136,8.549314,3.299291,11.455694,4.159728,2.055258,4.159728,3.013027,0.81865,1.380581,3186.673966,6548615,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,137,8.220654,3.235253,11.598976,3.333175,2.466314,3.822773,3.061718,0.767851,1.248571,1914.970648,3783982,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_11_.nd2,139,3.548693,2.125638,11.563156,5.083497,0.698081,3.8571,2.048075,0.333523,1.883281,1686.288394,1438404,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,1,3.719264,2.176123,7.897766,2.397709,1.551174,3.150999,1.543975,0.749304,2.040835,4032.236018,3604819,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,2,3.502931,2.111888,7.032977,2.661399,1.316199,2.661399,1.677,0.889945,1.587,4033.503563,3396210,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,3,7.867033,3.164904,12.690982,4.655743,1.689748,5.167501,1.935445,0.613805,2.669929,4040.670545,7640908,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,5,7.725584,3.136323,10.921983,3.736556,2.067568,3.736556,3.087138,0.813839,1.210363,4023.185784,7471056,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,6,3.690142,2.167587,7.501192,2.847694,1.295835,2.847694,1.722879,0.824124,1.65287,4048.171364,3590728,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,8,6.606477,2.900281,11.366669,4.053523,1.629811,4.75912,1.683669,0.64256,2.826636,4045.593829,6424403,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,9,5.533132,2.654242,9.251754,3.438876,1.608995,3.438876,2.46341,0.812331,1.395982,3928.470677,5224866,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,10,4.726044,2.453036,8.431477,3.181733,1.485368,3.181733,2.205197,0.835411,1.442834,4004.539613,4549157,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,12,6.211253,2.81219,10.000389,2.698171,2.302023,3.731306,2.474446,0.780468,1.507936,4010.471534,5987634,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,14,19.702944,5.008649,20.647043,7.796306,2.527215,6.55122,5.420038,0.580798,1.208704,4016.160262,19020535,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,15,7.226354,3.033295,10.527954,3.899773,1.853019,3.899773,2.560895,0.819297,1.522816,4011.443293,6967877,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,17,20.996782,5.170487,19.368297,6.406971,3.277178,6.358862,4.826722,0.703363,1.317429,4012.284922,20250002,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,19,8.391224,3.268645,12.535407,4.329595,1.938108,5.021299,2.5155,0.671055,1.996144,3999.660882,8067316,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,22,6.344381,2.842168,9.842269,3.764259,1.685426,3.764259,2.522853,0.823017,1.492064,4009.107541,6113889,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,26,9.972119,3.56327,13.707746,4.758016,2.095856,4.98109,3.177605,0.666907,1.567561,3995.215269,9576531,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,34,32.791091,6.461495,36.927736,16.473309,1.990559,11.360411,7.2885,0.302176,1.558676,4051.980716,31937712,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_11_.nd2,35,4.060404,2.273734,7.387584,2.621751,1.548738,2.621751,2.16224,0.93492,1.212516,3950.151639,3855348,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,11,9.065185,3.397374,15.416341,6.260075,1.448095,4.88058,2.589443,0.479318,1.884799,2974.61955,6481696,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,17,2.579355,1.812219,6.227537,2.3206,1.111503,2.3206,1.597607,0.835773,1.452548,3628.979032,2249967,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,21,19.074746,4.928156,18.514745,6.161654,3.095719,6.168445,4.798923,0.699251,1.285381,3010.150491,13801540,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,22,6.340221,2.841236,9.591524,3.439127,1.843555,3.439127,2.601659,0.866042,1.321898,3798.55643,5789000,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,36,3.735905,2.180986,10.513117,4.409275,0.847283,3.680886,1.727239,0.424759,2.131081,2807.835189,2521436,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,38,5.391684,2.620096,9.618653,3.02974,1.779586,3.425208,2.224192,0.732328,1.539978,3750.739969,4860959,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,42,1.872113,1.543907,8.547631,3.778328,0.495487,2.516087,1.595085,0.321996,1.5774,2733.506667,1230078,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,50,2.363022,1.734558,5.580218,2.067251,1.143075,2.067251,1.529114,0.95362,1.351927,3845.239437,2184096,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,53,3.82743,2.207541,7.697679,2.69512,1.420134,2.69512,2.048572,0.811704,1.315609,2927.482609,2693284,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,58,62.457833,8.917611,36.900607,13.98389,4.466413,15.261558,7.099025,0.576408,2.14981,3701.275561,55567250,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_12_.nd2,59,3.948077,2.242063,7.626037,2.698441,1.463095,2.698441,2.157106,0.853096,1.250955,3056.759747,2900865,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,1,2.853932,1.906237,6.269504,2.261073,1.262202,2.261073,1.7415,0.912404,1.298348,2501.5,1716029,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,13,3.669341,2.161469,8.007774,2.583697,1.42019,2.984879,1.79855,0.719075,1.659603,2109.4161,1860505,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,37,2.363022,1.734558,6.141058,2.208351,1.070039,2.208351,1.4835,0.787392,1.488609,2219.292254,1260558,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,43,6.348542,2.843099,12.773861,5.155525,1.231405,4.306717,2.604304,0.488922,1.653692,2095.979685,3198465,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,48,0.944377,1.096548,5.242994,2.190342,0.431155,1.921403,0.991636,0.431714,1.93761,2069.167401,469701,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,52,3.249155,2.03395,9.066504,3.640831,0.892421,2.97265,1.910026,0.496707,1.556341,1997.230474,1559837,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,53,7.596617,3.110034,12.809681,4.833027,1.571813,3.899644,3.253309,0.581773,1.19867,2048.044359,3739729,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,61,33.531615,6.534048,34.417739,14.968763,2.240106,8.954038,6.541932,0.355713,1.368715,2327.580025,18760295,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,80,67.541659,9.273441,39.032906,15.019531,4.496922,16.264165,7.289126,0.557083,2.231292,3374.55947,54785973,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,81,3.036983,1.96642,6.826744,2.504354,1.212681,2.504354,1.767165,0.818889,1.41716,2173.539726,1586684,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_12_.nd2,85,1.077505,1.171291,5.082328,2.003299,0.537865,1.8705,1.0965,0.524208,1.705882,2158.073359,558941,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,1,80.896061,10.148895,42.968969,16.615888,4.868597,12.702798,10.435107,0.550589,1.217314,3368.370635,65497967,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,9,20.867814,5.154583,20.764251,7.65669,2.725435,6.727698,4.771736,0.608211,1.409906,2838.299641,14236911,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,12,15.63838,4.46222,17.063041,5.865238,2.666282,5.619911,4.243029,0.674977,1.324504,2752.84863,10347958,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,24,4.072885,2.277226,7.575379,2.632542,1.54713,2.632542,2.208074,0.891873,1.192235,2843.098059,2783393,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,25,2.030202,1.607773,6.379512,2.311421,0.878335,2.576265,1.242638,0.626865,2.073223,2739.553279,1336902,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,36,3.411405,2.084115,9.612507,3.940531,0.865722,3.037563,2.202269,0.463949,1.379288,2408.862195,1975267,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,40,1.435286,1.351837,5.514722,2.060937,0.696424,1.716035,1.445013,0.593063,1.187557,2160.234783,745281,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,46,9.3148,3.443831,12.39827,3.640418,2.558717,4.003592,3.149741,0.761485,1.271086,3560.3113,7971537,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,53,10.691843,3.689617,12.153671,4.776741,2.238313,4.776741,3.131159,0.909594,1.52555,3718.518288,9556592,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,61,4.771807,2.464884,9.791611,3.552629,1.343176,3.340332,2.097688,0.625438,1.592387,2276.797733,2611487,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,70,3.461328,2.099309,7.077489,2.575298,1.34405,2.575298,1.886444,0.868349,1.36516,2296.792067,1910931,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,75,25.256878,5.670807,24.187588,9.409646,2.684147,8.338863,5.547,0.542506,1.50331,2571.048756,15608837,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,89,4.547153,2.406162,7.560542,2.552652,1.781345,2.552652,2.345085,0.99964,1.088512,3451.394328,3772374,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,92,13.32112,4.118371,15.437324,5.11365,2.605012,5.249526,4.175511,0.702436,1.257218,3138.278264,10048767,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_13_.nd2,95,3.636059,2.151644,7.509884,2.926829,1.24232,2.926829,1.663687,0.810167,1.759243,2952.775744,2580726,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,1,67.113153,9.243978,39.899186,15.665439,4.284154,11.767844,8.55043,0.529773,1.376287,3091.040727,49864669,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,13,13.362723,4.124797,16.445396,5.992962,2.229736,5.218547,4.257703,0.620892,1.225672,2818.9368,9054425,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,14,10.034523,3.574402,13.471838,4.511912,2.224007,4.610712,3.227509,0.694789,1.428567,2841.546849,6853811,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,31,2.633438,1.831119,6.659932,2.037448,1.292518,2.269026,1.752149,0.746094,1.294996,3383.099526,2141502,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,37,8.058404,3.203167,10.802229,3.830281,2.103868,3.830281,2.941742,0.867825,1.302045,3795.135261,7351177,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,40,4.601237,2.420429,8.461152,3.182172,1.445942,3.182172,2.1285,0.807654,1.49503,2854.475588,3157050,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,42,6.31942,2.836571,10.215314,3.003962,2.103695,3.921574,2.341015,0.760998,1.67516,3795.010533,5764621,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,45,11.199393,3.776177,12.89616,4.666523,2.399944,4.666523,3.426601,0.84622,1.361852,3858.028975,10385814,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,68,3.889834,2.225464,7.178805,2.519912,1.543639,2.519912,1.965973,0.948498,1.281763,3671.981818,3433303,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,71,4.139449,2.295759,7.265284,2.457553,1.684378,2.457553,2.208248,0.985479,1.112897,3662.862312,3644548,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,73,20.156411,5.065959,17.474452,6.14556,3.279833,6.14556,4.853361,0.829499,1.266248,3810.257585,18460698,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,76,7.109867,3.008748,10.966495,3.379302,2.103946,3.584484,2.7735,0.742909,1.292405,3653.06261,6243084,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Chl_13_.nd2,77,5.304319,2.598782,9.87809,3.360714,1.578331,3.752674,2.149237,0.683115,1.74605,3826.926275,4879331,um,CHL
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,4,1.976119,1.586213,6.060725,2.080562,0.9498,2.429631,1.2255,0.676042,1.982563,3080.892632,1463424,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,41,17.647781,4.740238,17.52511,5.625389,3.137166,6.160524,4.422662,0.722069,1.392945,3838.141207,16281395,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,51,3.619418,2.146715,8.100399,2.719082,1.331118,3.004049,1.856613,0.693164,1.618026,3396.078161,2954588,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,52,3.082745,1.98118,6.853873,2.360068,1.30621,2.360068,1.887986,0.824661,1.250045,3268.481781,2421945,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,55,71.547979,9.544512,40.967662,16.016762,4.467069,12.513,9.724988,0.535704,1.286685,3865.939877,66486434,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,59,2.175811,1.66443,6.293033,2.120369,1.026147,2.492357,1.32065,0.690416,1.88722,3405.321224,1780983,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,60,6.219574,2.814073,11.181419,4.058064,1.532645,3.483264,2.846585,0.625139,1.223664,3382.382609,5056662,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,72,2.550233,1.801959,6.134912,2.3206,1.098954,2.3206,1.615319,0.851477,1.436621,3475.309951,2130365,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,73,11.681982,3.856678,13.403797,4.645638,2.514613,4.645638,3.537825,0.817092,1.313134,3614.819088,10150412,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,76,12.185372,3.938896,15.091409,5.204299,2.341405,4.814151,3.919407,0.67234,1.228286,3599.181291,10542002,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,89,3.752546,2.185838,7.467917,2.764631,1.35734,2.764631,1.797602,0.845545,1.537955,3912.309313,3528903,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,102,1.718183,1.479074,7.029376,2.927846,0.586842,3.037563,0.840822,0.436964,3.612611,3434.205811,1418327,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,103,7.388604,3.067159,9.713823,3.246382,2.27595,3.246382,2.983409,0.983993,1.088145,3957.685811,7028850,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,105,7.98352,3.188249,11.15429,4.112778,1.94115,4.112778,2.709761,0.806344,1.517764,3569.124023,6849149,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,110,22.286459,5.326913,24.143075,9.796626,2.274912,8.609641,4.773,0.480469,1.803822,3535.113496,18937603,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,115,9.705863,3.515379,16.137847,6.597862,1.471062,4.851071,2.919167,0.468331,1.6618,3362.398628,7844476,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateSep_10mL_1ug_0.8filter_Dapi_14_.nd2,125,14.881214,4.352855,15.375429,5.691087,2.614828,5.691087,3.5475,0.791031,1.604253,3966.847079,14189412,um,DAPI-UV
